playlist_name,playlist_id,playlist_description,playlist_followers,playlist_public,playlist_collaborative,playlist_snapshot_id,playlist_external_url,playlist_images,owner_display_name,owner_id,owner_external_url,owner_followers,owner_href,owner_images,owner_type,owner_uri,track_name,track_id,artists,artist_ids,album_name,album_id,album_type,album_release_date,album_release_date_precision,album_total_tracks,album_external_url,duration_ms,popularity,explicit,added_at,is_local,preview_url,track_number,disc_number,available_markets,external_ids,track_external_url,artist_popularity,artist_genres,artist_followers,album_popularity,album_label,album_copyrights,tempo_confidence,key_confidence,mode_confidence,time_signature_confidence,num_segments,num_bars,num_beats
TGT🥛🕳️🌾🧶🫗,5wVl2MwWDgNXNCFBlXzOc0,,0,True,False,AAAAI2kao6K4z7fosZzNSMvzcyHfW2I6,https://open.spotify.com/playlist/5wVl2MwWDgNXNCFBlXzOc0,"[{'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84b6ee6d29f167c78d787bbf4f', 'height': None, 'width': None}]",jefferson suh,12185340041,https://open.spotify.com/user/12185340041,118,https://api.spotify.com/v1/users/12185340041,"[{'url': 'https://platform-lookaside.fbsbx.com/platform/profilepic/?asid=1480413525522250&height=300&width=300&ext=1742723415&hash=AbawR5QF1mDjr3Gr4bMLjtsD', 'height': 300, 'width': 300}, {'url': 'https://platform-lookaside.fbsbx.com/platform/profilepic/?asid=1480413525522250&height=50&width=50&ext=1742723415&hash=Abbxg2jyKCaVbEi4qvT_6uTW', 'height': 64, 'width': 64}]",user,spotify:user:12185340041,"Paris, Texas (feat. SYML)",0Oqxt6JixieLHbwMfnJGWO,"Lana Del Rey, SYML","['00FQb4jTyendYWaN8pK0wa', '6AyATGg7mDgBlZ4N5uNog0']",Did you know that there's a tunnel under Ocean Blvd,5HOHne1wzItQlIYmLXLYfZ,album,2023-03-24,day,16,https://open.spotify.com/album/5HOHne1wzItQlIYmLXLYfZ,206722,69,False,2024-04-11 07:17:28+00:00,False,,10,1,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",{'isrc': 'GBUM72206764'},https://open.spotify.com/track/0Oqxt6JixieLHbwMfnJGWO,90,[],44894705,76,Polydor Records,"['© 2023 Lana Del Rey, under exclusive licence to Universal Music Operations Limited', '℗ 2023 Lana Del Rey, under exclusive licence to Universal Music Operations Limited']",,,,,,,
TGT🥛🕳️🌾🧶🫗,5wVl2MwWDgNXNCFBlXzOc0,,0,True,False,AAAAI2kao6K4z7fosZzNSMvzcyHfW2I6,https://open.spotify.com/playlist/5wVl2MwWDgNXNCFBlXzOc0,"[{'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84b6ee6d29f167c78d787bbf4f', 'height': None, 'width': None}]",jefferson suh,12185340041,https://open.spotify.com/user/12185340041,118,https://api.spotify.com/v1/users/12185340041,"[{'url': 'https://platform-lookaside.fbsbx.com/platform/profilepic/?asid=1480413525522250&height=300&width=300&ext=1742723415&hash=AbawR5QF1mDjr3Gr4bMLjtsD', 'height': 300, 'width': 300}, {'url': 'https://platform-lookaside.fbsbx.com/platform/profilepic/?asid=1480413525522250&height=50&width=50&ext=1742723415&hash=Abbxg2jyKCaVbEi4qvT_6uTW', 'height': 64, 'width': 64}]",user,spotify:user:12185340041,New York,5IXTT9RvcVupmzLTFqIInj,St. Vincent,['7bcbShaqKdcyjnmv4Ix8j6'],MASSEDUCTION,4RoOGpdrgfiIUyv0kLaC4e,album,2017-10-13,day,13,https://open.spotify.com/album/4RoOGpdrgfiIUyv0kLaC4e,154960,45,True,2024-04-11 07:17:49+00:00,False,,8,1,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'RW', 'TG', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",{'isrc': 'USC4R1702182'},https://open.spotify.com/track/5IXTT9RvcVupmzLTFqIInj,62,['art pop'],934320,48,Loma Vista,"['© 2017 Loma Vista Recordings., Distributed by Concord Music Group, Inc.', '℗ 2017 Loma Vista Recordings., Distributed by Concord Music Group, Inc.']",,,,,,,
TGT🥛🕳️🌾🧶🫗,5wVl2MwWDgNXNCFBlXzOc0,,0,True,False,AAAAI2kao6K4z7fosZzNSMvzcyHfW2I6,https://open.spotify.com/playlist/5wVl2MwWDgNXNCFBlXzOc0,"[{'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84b6ee6d29f167c78d787bbf4f', 'height': None, 'width': None}]",jefferson suh,12185340041,https://open.spotify.com/user/12185340041,118,https://api.spotify.com/v1/users/12185340041,"[{'url': 'https://platform-lookaside.fbsbx.com/platform/profilepic/?asid=1480413525522250&height=300&width=300&ext=1742723415&hash=AbawR5QF1mDjr3Gr4bMLjtsD', 'height': 300, 'width': 300}, {'url': 'https://platform-lookaside.fbsbx.com/platform/profilepic/?asid=1480413525522250&height=50&width=50&ext=1742723415&hash=Abbxg2jyKCaVbEi4qvT_6uTW', 'height': 64, 'width': 64}]",user,spotify:user:12185340041,cellophane,7x8pIrhMu9FCmqqHNyuH0P,FKA twigs,['6nB0iY1cjSY1KyhYyuIIKH'],MAGDALENE,3DMR3yM5crnt1dG9lLaMTZ,album,2019-11-08,day,9,https://open.spotify.com/album/3DMR3yM5crnt1dG9lLaMTZ,204066,54,False,2024-04-11 07:18:00+00:00,False,,9,1,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",{'isrc': 'UK7MC1900009'},https://open.spotify.com/track/7x8pIrhMu9FCmqqHNyuH0P,71,"['art pop', 'alternative r&b']",1369099,53,Young,"['2019 Young', '2019 Young']",,,,,,,
TGT🥛🕳️🌾🧶🫗,5wVl2MwWDgNXNCFBlXzOc0,,0,True,False,AAAAI2kao6K4z7fosZzNSMvzcyHfW2I6,https://open.spotify.com/playlist/5wVl2MwWDgNXNCFBlXzOc0,"[{'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84b6ee6d29f167c78d787bbf4f', 'height': None, 'width': None}]",jefferson suh,12185340041,https://open.spotify.com/user/12185340041,118,https://api.spotify.com/v1/users/12185340041,"[{'url': 'https://platform-lookaside.fbsbx.com/platform/profilepic/?asid=1480413525522250&height=300&width=300&ext=1742723415&hash=AbawR5QF1mDjr3Gr4bMLjtsD', 'height': 300, 'width': 300}, {'url': 'https://platform-lookaside.fbsbx.com/platform/profilepic/?asid=1480413525522250&height=50&width=50&ext=1742723415&hash=Abbxg2jyKCaVbEi4qvT_6uTW', 'height': 64, 'width': 64}]",user,spotify:user:12185340041,Bags,6UFivO2zqqPFPoQYsEMuCc,Clairo,['3l0CmX0FuQjFxr8SK7Vqag'],Immunity,4kkVGtCqE2NiAKosri9Rnd,album,2019-08-02,day,11,https://open.spotify.com/album/4kkVGtCqE2NiAKosri9Rnd,260519,76,False,2024-04-11 07:18:09+00:00,False,,5,1,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'RW', 'TG', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",{'isrc': 'US4HB1900080'},https://open.spotify.com/track/6UFivO2zqqPFPoQYsEMuCc,80,['bedroom pop'],5794705,73,FADER Label,"['© 2019 Clairo under exclusive license to FADER Label', '℗ 2019 Clairo under exclusive license to FADER Label']",,,,,,,
TGT🥛🕳️🌾🧶🫗,5wVl2MwWDgNXNCFBlXzOc0,,0,True,False,AAAAI2kao6K4z7fosZzNSMvzcyHfW2I6,https://open.spotify.com/playlist/5wVl2MwWDgNXNCFBlXzOc0,"[{'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84b6ee6d29f167c78d787bbf4f', 'height': None, 'width': None}]",jefferson suh,12185340041,https://open.spotify.com/user/12185340041,118,https://api.spotify.com/v1/users/12185340041,"[{'url': 'https://platform-lookaside.fbsbx.com/platform/profilepic/?asid=1480413525522250&height=300&width=300&ext=1742723415&hash=AbawR5QF1mDjr3Gr4bMLjtsD', 'height': 300, 'width': 300}, {'url': 'https://platform-lookaside.fbsbx.com/platform/profilepic/?asid=1480413525522250&height=50&width=50&ext=1742723415&hash=Abbxg2jyKCaVbEi4qvT_6uTW', 'height': 64, 'width': 64}]",user,spotify:user:12185340041,GINGER,1Uo7reO6I2yQ1q36ZPuNf7,BROCKHAMPTON,['1Bl6wpkWCQ4KVgnASpvzzA'],GINGER,1jToVugwBEzcak8gJNZG2f,album,2019-08-23,day,12,https://open.spotify.com/album/1jToVugwBEzcak8gJNZG2f,234173,45,True,2024-04-11 07:18:15+00:00,False,,9,1,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",{'isrc': 'USRC11902225'},https://open.spotify.com/track/1Uo7reO6I2yQ1q36ZPuNf7,63,[],2255510,59,Question Everything/RCA Records,"['(P) 2019 Question Everything, Inc. under exclusive license to RCA Records, a division of Sony Music Entertainment.']",,,,,,,
TGT🥛🕳️🌾🧶🫗,5wVl2MwWDgNXNCFBlXzOc0,,0,True,False,AAAAI2kao6K4z7fosZzNSMvzcyHfW2I6,https://open.spotify.com/playlist/5wVl2MwWDgNXNCFBlXzOc0,"[{'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84b6ee6d29f167c78d787bbf4f', 'height': None, 'width': None}]",jefferson suh,12185340041,https://open.spotify.com/user/12185340041,118,https://api.spotify.com/v1/users/12185340041,"[{'url': 'https://platform-lookaside.fbsbx.com/platform/profilepic/?asid=1480413525522250&height=300&width=300&ext=1742723415&hash=AbawR5QF1mDjr3Gr4bMLjtsD', 'height': 300, 'width': 300}, {'url': 'https://platform-lookaside.fbsbx.com/platform/profilepic/?asid=1480413525522250&height=50&width=50&ext=1742723415&hash=Abbxg2jyKCaVbEi4qvT_6uTW', 'height': 64, 'width': 64}]",user,spotify:user:12185340041,Hold My Liquor,5nIu0VwPOsjkF61zfevLKh,Kanye West,['5K4W6rqBFWDnAN6FQUkS6x'],Yeezus,7D2NdGvBHIavgLhmcwhluK,album,2013-06-18,day,10,https://open.spotify.com/album/7D2NdGvBHIavgLhmcwhluK,326946,60,True,2024-04-11 07:28:19+00:00,False,,5,1,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",{'isrc': 'USUM71307535'},https://open.spotify.com/track/5nIu0VwPOsjkF61zfevLKh,91,['rap'],29244081,74,Rock The World/IDJ/Kanye/LP6,"['© 2013 Def Jam Recordings, a division of UMG Recordings, Inc.', '℗ 2013 Def Jam Recordings, a division of UMG Recordings, Inc.']",,,,,,,
TGT🥛🕳️🌾🧶🫗,5wVl2MwWDgNXNCFBlXzOc0,,0,True,False,AAAAI2kao6K4z7fosZzNSMvzcyHfW2I6,https://open.spotify.com/playlist/5wVl2MwWDgNXNCFBlXzOc0,"[{'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84b6ee6d29f167c78d787bbf4f', 'height': None, 'width': None}]",jefferson suh,12185340041,https://open.spotify.com/user/12185340041,118,https://api.spotify.com/v1/users/12185340041,"[{'url': 'https://platform-lookaside.fbsbx.com/platform/profilepic/?asid=1480413525522250&height=300&width=300&ext=1742723415&hash=AbawR5QF1mDjr3Gr4bMLjtsD', 'height': 300, 'width': 300}, {'url': 'https://platform-lookaside.fbsbx.com/platform/profilepic/?asid=1480413525522250&height=50&width=50&ext=1742723415&hash=Abbxg2jyKCaVbEi4qvT_6uTW', 'height': 64, 'width': 64}]",user,spotify:user:12185340041,Movies,6f4itfvWzS59Qu7JWorhxn,Weyes Blood,['3Uqu1mEdkUJxPe7s31n1M9'],Titanic Rising,0Cuqhgy8vm96JEkBY3polk,album,2019-04-05,day,10,https://open.spotify.com/album/0Cuqhgy8vm96JEkBY3polk,353732,53,False,2024-04-11 07:28:55+00:00,False,,6,1,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",{'isrc': 'USSUB1923206'},https://open.spotify.com/track/6f4itfvWzS59Qu7JWorhxn,58,"['art pop', 'baroque pop', 'chamber pop']",515021,59,Sub Pop Records,"['2019 Sub Pop Records', '2019 Sub Pop Records']",,,,,,,
TGT🥛🕳️🌾🧶🫗,5wVl2MwWDgNXNCFBlXzOc0,,0,True,False,AAAAI2kao6K4z7fosZzNSMvzcyHfW2I6,https://open.spotify.com/playlist/5wVl2MwWDgNXNCFBlXzOc0,"[{'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84b6ee6d29f167c78d787bbf4f', 'height': None, 'width': None}]",jefferson suh,12185340041,https://open.spotify.com/user/12185340041,118,https://api.spotify.com/v1/users/12185340041,"[{'url': 'https://platform-lookaside.fbsbx.com/platform/profilepic/?asid=1480413525522250&height=300&width=300&ext=1742723415&hash=AbawR5QF1mDjr3Gr4bMLjtsD', 'height': 300, 'width': 300}, {'url': 'https://platform-lookaside.fbsbx.com/platform/profilepic/?asid=1480413525522250&height=50&width=50&ext=1742723415&hash=Abbxg2jyKCaVbEi4qvT_6uTW', 'height': 64, 'width': 64}]",user,spotify:user:12185340041,Liability,6Kkt27YmFyIFrcX3QXFi2o,Lorde,['163tK9Wjr9P9DmM0AVK7lm'],Melodrama,2B87zXm9bOWvAJdkJBTpzF,album,2017-06-16,day,11,https://open.spotify.com/album/2B87zXm9bOWvAJdkJBTpzF,171727,65,False,2024-04-11 07:29:25+00:00,False,,5,1,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'RW', 'TG', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",{'isrc': 'NZUM71700064'},https://open.spotify.com/track/6Kkt27YmFyIFrcX3QXFi2o,76,[],10162737,71,Universal Music New Zealand Limited,"['© 2017 Universal Music New Zealand Limited', '℗ 2017 Universal Music New Zealand Limited']",,,,,,,
